,BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,Entrance,lng,lat,Entrance_Type,All_Election_Districts
177,BRONX,A,PS 69 Journey Prep School,X0167,Enter thru schoolyard on Thieriot Ave. Bronx 10473,-73.86,40.82,Handicap,"[95, 8, 79, 9, 7, 10]"
178,STATEN IS,A,IS 2 George L. Egbert,10027,333 Midland Avenue Staten Island 10306,-74.100577,40.57702,Voter,"[24, 25, 27, 57]"
179,STATEN IS,A,IS 2 George L. Egbert,10027,Accessible Entrance by school yard Staten Island 10306,-74.11,40.57,Handicap,"[24, 25, 27, 57]"
180,BROOKLYN,A,PS 279,B0023,1070 East 104 Street Brooklyn 11236,-73.89208,40.643875,Voter,"[78, 79, 60, 77, 76]"
181,BROOKLYN,A,PS 279,B0023,Through the playground Brooklyn 11236,-73.89474,40.627349,Handicap,"[78, 79, 60, 77, 76]"
182,BRONX,A,PS 121 Throop,X0110,2750 Throop Avenue Bronx 10469,-73.850801,40.866996,Voter,"[70, 86, 85, 71, 73, 90, 72, 25]"
183,BRONX,A,PS 121 Throop,X0110,Thru School Yard on Bouck Avenue Bronx 10469,-84.2539813003493,49.4515636581,Handicap,"[70, 86, 85, 71, 73, 90, 72, 25]"
184,STATEN IS,A,The Tides at Charleston,11155,15 Tides Lane Staten Island 10309,-74.239778,40.529492,Voter,[9]
185,STATEN IS,A,The Tides at Charleston,11155,15 Tides Lane Staten Island 10309,-74.239778,40.529492,Handicap,[9]
186,QUEENS,A,Martin Van Buren HS,Q0125,230-17 Hillside Avenue Queens Village 11427,-73.738722,40.733685,Voter,"[12, 61, 13, 14, 10, 11, 59]"
187,QUEENS,A,Martin Van Buren HS,Q0125,Entrance through school yard of 229 Street Queens Village 11427,-73.739702,40.733332,Handicap,"[12, 61, 13, 14, 10, 11, 59]"
188,MANHATTAN,A,PS 131,M0286,100 Hester Street New York 10002,-73.993533,40.716455,Voter,"[62, 60, 61, 58]"
189,MANHATTAN,A,PS 131,M0286,Eldridge St. (Between Hester & Canal St.) New York 10002,-73.9808,40.7648,Handicap,"[62, 60, 61, 58]"
190,QUEENS,A,PS 34-John Harvard,Q0005,104-12 Springfield Boulevard Queens Village 11429,-73.737487,40.710637,Voter,"[73, 52, 55, 54, 47, 43, 48, 53, 79]"
191,QUEENS,A,PS 34-John Harvard,Q0005,Path to Side Entrance on Springfield Blvd near 107 Ave Queens Village 11429,-80.9867,42.8473,Handicap,"[73, 52, 55, 54, 47, 43, 48, 53, 79]"
192,MANHATTAN,A,Peter Cooper Village,10241,360 1 Avenue New York 10010,-73.978836,40.735492,Voter,"[51, 49, 50, 52]"
193,MANHATTAN,A,Peter Cooper Village,10241,360 1 Avenue New York 10010,-73.978836,40.735492,Handicap,"[51, 49, 50, 52]"
194,QUEENS,A,PS 102-Bayview,Q0200,55-24 Van Horn Street Elmhurst 11373,-73.878475,40.732869,Voter,"[3, 1, 2, 5, 4]"
195,QUEENS,A,PS 102-Bayview,Q0200,55-24 Van Horn Street Elmhurst 11373,-73.878475,40.732869,Handicap,"[3, 1, 2, 5, 4]"
196,QUEENS,A,JHS 190-Russell Sage,Q0234,68-17 Austin Street Forest Hills 11375,-73.851781,40.723109,Voter,"[41, 36, 39, 37, 38, 40, 35, 87, 88]"
197,QUEENS,A,JHS 190-Russell Sage,Q0234,Rear Pathway on 68th Avenue between School & Playground Forest Hills 11375,-73.8526439,40.7231552,Handicap,"[41, 36, 39, 37, 38, 40, 35, 87, 88]"
198,MANHATTAN,A,PS 158,M0050,1458 York Avenue New York 10075,-73.950908,40.770423,Voter,"[44, 41, 49, 58, 43, 45, 40, 35, 51, 42, 50, 100]"
199,MANHATTAN,A,PS 158,M0050,East 78th Street New York 10075,-73.963501,40.7761,Handicap,"[44, 41, 49, 58, 43, 45, 40, 35, 51, 42, 50, 100]"
200,BROOKLYN,A,West End Gardens,10168,1002 44 Street Brooklyn 11219,-73.995916,40.641477,Voter,"[14, 15, 18]"
201,BROOKLYN,A,West End Gardens,10168,1002 44 Street entrance on 10th Avenue Brooklyn 11219,-73.99573,40.64149,Handicap,"[14, 15, 18]"
202,QUEENS,A,Lefferts Library,10185,103-34 Lefferts Boulevard South Richmond Hill 11419,-73.824692,40.686947,Voter,"[77, 76]"
203,QUEENS,A,Lefferts Library,10185,103-34 Lefferts Boulevard South Richmond Hill 11419,-73.824692,40.686947,Handicap,"[77, 76]"
204,QUEENS,A,PS 20-John Bowne,Q0048,142-30 Barclay Avenue Flushing 11355,-73.824386,40.758684,Voter,"[41, 39, 40, 32, 33, 34, 42, 58, 59]"
205,QUEENS,A,PS 20-John Bowne,Q0048,142-30 Barclay Avenue Flushing 11355,-73.824386,40.758684,Handicap,"[41, 39, 40, 32, 33, 34, 42, 58, 59]"
206,QUEENS,A,PS 139-Rego Park,Q0299,93-06 63 Drive Rego Park 11374,-73.863267,40.728149,Voter,"[50, 61, 42, 33, 51, 56, 57, 60, 58, 89]"
207,QUEENS,A,PS 139-Rego Park,Q0299,Wetherole Street Rego Park 11374,-73.8630719,40.7276759,Handicap,"[50, 61, 42, 33, 51, 56, 57, 60, 58, 89]"
208,MANHATTAN,A,1199 Housing,M0108,2070 1 Avenue New York 10029,-73.939177,40.790317,Voter,"[51, 50]"
209,MANHATTAN,A,1199 Housing,M0108,2070 1 Avenue New York 10029,-73.939177,40.790317,Handicap,"[51, 50]"
210,QUEENS,A,PS 305-Learners & Leaders,11157,378 Seneca Avenue Ridgewood 11385,-73.914959,40.706955,Voter,"[57, 59, 58, 87]"
211,QUEENS,A,PS 305-Learners & Leaders,11157,378 Seneca Avenue Ridgewood 11385,-73.914959,40.706955,Handicap,"[57, 59, 58, 87]"
212,BROOKLYN,A,Hope Gardens Youth Community Center,11445,422 Central Avenue Brooklyn 11221,-73.916667,40.693077,Voter,"[77, 74, 19, 27, 29, 64, 89]"
213,BROOKLYN,A,Hope Gardens Youth Community Center,11445,422 Central Avenue Brooklyn 11221,-73.916667,40.693077,Handicap,"[77, 74, 19, 27, 29, 64, 89]"
214,BROOKLYN,A,Park Slope YMCA,11251,361 15th Street Brooklyn 11215,-73.983276,40.662746,Voter,"[70, 69, 68, 76, 72, 63]"
215,BROOKLYN,A,Park Slope YMCA,11251,To the right side of main entrance Brooklyn 11215,-73.995752,40.6591058,Handicap,"[70, 69, 68, 76, 72, 63]"
216,MANHATTAN,A,River Place 1,10726,650 West 42 Street New York 10036,-73.9998,40.76135,Voter,"[1, 51, 3, 103, 64, 111, 59]"
217,MANHATTAN,A,River Place 1,10726,650 WEST 42ND STREET New York 10036,-73.9998,40.76135,Handicap,"[1, 51, 3, 103, 64, 111, 59]"
218,QUEENS,A,PS 40-Samuel Huntington,Q0013,109-20 Union Hall Street Jamaica 11433,-73.790795,40.694055,Voter,"[15, 77, 27, 26, 16]"
219,QUEENS,A,PS 40-Samuel Huntington,Q0013,Side Entrance on 109th Avenue Jamaica 11433,-73.8,40.7,Handicap,"[15, 77, 27, 26, 16]"
220,MANHATTAN,A,JASA Community Center,00016,200 East 5 Street New York 10003,-73.991,40.727468,Voter,"[28, 29, 25, 20, 48, 102]"
221,MANHATTAN,A,JASA Community Center,00016,200 East 5 Street New York 10003,-73.991,40.727468,Handicap,"[28, 29, 25, 20, 48, 102]"
222,BROOKLYN,A,Park Slope Public Library,11411,431 6 Avenue Brooklyn 11215,-73.983537,40.668267,Voter,"[74, 77]"
223,BROOKLYN,A,Park Slope Public Library,11411,To right of Main Entrance on 9th Street Brooklyn 11215,-73.99,40.67,Handicap,"[74, 77]"
224,MANHATTAN,A,Church of the Holy Trinity,11683,316 East 88 Street New York 10128,-73.949934,40.77871,Voter,"[67, 65, 69]"
225,MANHATTAN,A,Church of the Holy Trinity,11683,316 East 88 Street New York 10128,-73.949934,40.77871,Handicap,"[67, 65, 69]"
226,QUEENS,A,International Tower Senior Center,00055,90-20 170 Street Jamaica 11432,-73.79058,40.708229,Voter,"[73, 17]"
227,QUEENS,A,International Tower Senior Center,00055,90-20 170 Street Jamaica 11432,-73.79058,40.708229,Handicap,"[73, 17]"
228,STATEN IS,A,PS 16 John J. Driscoll,S0058,80 Monroe Avenue Staten Island 10301,-74.07959,40.63963,Voter,"[5, 4, 66]"
229,STATEN IS,A,PS 16 John J. Driscoll,S0058,190 Daniel Low Terrace Staten Island 10301,-74.080249,40.639637,Handicap,"[5, 4, 66]"
230,MANHATTAN,A,Inwood Tower,10275,11 Fort George Hill New York 10040,-73.928138,40.857515,Voter,"[32, 36]"
231,MANHATTAN,A,Inwood Tower,10275,11 Fort George Hill New York 10040,-73.928138,40.857515,Handicap,"[32, 36]"
232,QUEENS,A,PS 111 - Jacob Blackwell,11637,37-15 13 Street Long Island City 11101,-73.939373,40.7586,Voter,"[81, 10]"
233,QUEENS,A,PS 111 - Jacob Blackwell,11637,Schoolyard on 14 STREET between 37 AVE and 21 STREET Long Island City 11101,-73.92,40.76,Handicap,"[81, 10]"
234,BRONX,A,PS 89 Bronx,X0214,980 Mace Avenue Bronx 10469,-73.859238,40.862848,Voter,"[39, 58, 41, 59, 38]"
235,BRONX,A,PS 89 Bronx,X0214,Entrance left of Main Entrance Bronx 10469,-73.86,40.87,Handicap,"[39, 58, 41, 59, 38]"
236,BROOKLYN,A,Warbasse Bldg 2A,B0240,425 Neptune Avenue Brooklyn 11224,-73.969829,40.580459,Voter,[30]
237,BROOKLYN,A,Warbasse Bldg 2A,B0240,425 Neptune Avenue Brooklyn 11224,-73.969829,40.580459,Handicap,[30]
238,BROOKLYN,A,Buena Vida Residence,10842,48 Cedar Street Brooklyn 11221,-73.92782,40.696732,Voter,"[61, 62, 87]"
239,BROOKLYN,A,Buena Vida Residence,10842,48 Cedar Street Brooklyn 11221,-73.92782,40.696732,Handicap,"[61, 62, 87]"
240,BROOKLYN,A,PS 192,B0253,4715 18 Avenue Brooklyn 11204,-73.97996,40.629065,Voter,"[30, 31, 26, 27]"
241,BROOKLYN,A,PS 192,B0253,4715 18 Avenue Brooklyn 11204,-73.97996,40.629065,Handicap,"[30, 31, 26, 27]"
242,BRONX,A,MS/HS 141 Riverdale/Kingsbridge Academy,X0179,660 West 237 Street Bronx 10463,-73.914363,40.888211,Voter,"[71, 72, 106, 68, 70, 73, 69, 79]"
243,BRONX,A,MS/HS 141 Riverdale/Kingsbridge Academy,X0179,Entrance is on Independence Avenue closer to 237th St Bronx 10463,-84.2539813003493,49.4515636581,Handicap,"[71, 72, 106, 68, 70, 73, 69, 79]"
244,STATEN IS,A,PS 35 The Clove Valley School,S0052,60 Foote Avenue Staten Island 10301,-74.09935,40.613668,Voter,"[36, 10, 73, 17, 57, 89]"
245,STATEN IS,A,PS 35 The Clove Valley School,S0052,Along Martha St. Staten Island 10301,-74.097926,40.6134823,Handicap,"[36, 10, 73, 17, 57, 89]"
246,BROOKLYN,A,PS 97,B0094,1855 Stillwell Avenue Brooklyn 11223,-73.985861,40.601351,Voter,"[46, 50, 36, 37, 45, 35]"
247,BROOKLYN,A,PS 97,B0094,Stillwell Avenue enter on right side of the main entrance Brooklyn 11223,-73.97,40.6,Handicap,"[46, 50, 36, 37, 45, 35]"
248,BROOKLYN,A,Bay Ridge Air Rights,B0149,260 65 Street Brooklyn 11220,-74.024221,40.639542,Voter,"[95, 26, 94, 58, 85]"
249,BROOKLYN,A,Bay Ridge Air Rights,B0149,260 65 Street Brooklyn 11220,-74.024221,40.639542,Handicap,"[95, 26, 94, 58, 85]"
250,BRONX,A,PS 73 Bronx,X0008,1020 Anderson Avenue Bronx 10452,-73.926605,40.832703,Voter,"[11, 13, 1, 68, 65]"
251,BRONX,A,PS 73 Bronx,X0008,main ent from ramp at the right of the main entrance Bronx 10452,-73.93,40.83,Handicap,"[11, 13, 1, 68, 65]"
252,BRONX,A,PS 53 Annex Basheer Quisim,X0141,360 East 168 Street Bronx 10456,-73.911504,40.832764,Voter,"[50, 53, 51, 43]"
253,BRONX,A,PS 53 Annex Basheer Quisim,X0141,In Annex Building across from Main School Building Bronx 10456,-73.905506,40.824953,Handicap,"[50, 53, 51, 43]"
254,QUEENS,A,Elmhurst Campus HS,11159,45-10 94 Street Elmhurst 11373,-73.870825,40.743524,Voter,"[11, 14, 12, 13]"
255,QUEENS,A,Elmhurst Campus HS,11159,Through Courtyard on 94th Street Elmhurst 11373,-73.877007,40.742893,Handicap,"[11, 14, 12, 13]"
256,BROOKLYN,A,PS 22,10450,443 St Marks Avenue Brooklyn 11238,-73.95973,40.676835,Voter,"[69, 70, 59, 65, 104]"
257,BROOKLYN,A,PS 22,10450,Enter on left side of main entrance Brooklyn 11238,-73.995752,40.6591058,Handicap,"[69, 70, 59, 65, 104]"
258,QUEENS,A,PS 89-Elmhurst,Q0272,85-28 Britton Avenue Elmhurst 11373,-73.879796,40.746056,Voter,"[26, 28, 16, 27, 23, 17, 15]"
259,QUEENS,A,PS 89-Elmhurst,Q0272,Corner Entrance on Hampton Street near Britton Avenue Elmhurst 11373,-73.88,40.74,Handicap,"[26, 28, 16, 27, 23, 17, 15]"
260,MANHATTAN,A,Holy Trinity Cathedral,10837,337 East 74 Street New York 10021,-73.956112,40.769684,Voter,"[27, 26, 34, 28, 31, 19, 32, 25, 24]"
261,MANHATTAN,A,Holy Trinity Cathedral,10837,337 East 74 Street New York 10021,-73.956112,40.769684,Handicap,"[27, 26, 34, 28, 31, 19, 32, 25, 24]"
262,MANHATTAN,A,PS 89,10577,201 Warren Street New York 10282,-74.013652,40.71683,Voter,"[91, 2, 16, 1]"
263,MANHATTAN,A,PS 89,10577,Chambers Street New York 10282,-74.01084309969329,40.71074359563446,Handicap,"[91, 2, 16, 1]"
264,BROOKLYN,A,Bay Academy-IS 98,B0060,1401 Emmons Avenue Brooklyn 11235,-73.953828,40.583363,Voter,"[58, 64, 59]"
265,BROOKLYN,A,Bay Academy-IS 98,B0060,1401 Emmons Avenue Brooklyn 11235,-73.953828,40.583363,Handicap,"[58, 64, 59]"
266,MANHATTAN,A,PS 20,M0073,166 Essex Street New York 10002,-73.986568,40.721318,Voter,"[7, 76, 75, 99, 73]"
267,MANHATTAN,A,PS 20,M0073,Essex Street (Through Walkway / Parking Lot) New York 10002,,,Handicap,"[7, 76, 75, 99, 73]"
268,BROOKLYN,A,PS 190,B0284,590 Sheffield Avenue Brooklyn 11207,-73.894596,40.662286,Voter,"[42, 43, 52]"
269,BROOKLYN,A,PS 190,B0284,590 Sheffield Avenue Brooklyn 11207,-73.894596,40.662286,Handicap,"[42, 43, 52]"
270,MANHATTAN,A,The Mirabal Sisters School,11508,21 Jumel Place New York 10032,-73.935915,40.839436,Voter,"[11, 7, 9, 95, 94]"
271,MANHATTAN,A,The Mirabal Sisters School,11508,21 Jumel Place New York 10032,-73.935915,40.839436,Handicap,"[11, 7, 9, 95, 94]"
272,BROOKLYN,A,Sr Center,10172,196 Albany Avenue Brooklyn 11213,-73.939129,40.674023,Voter,[72]
273,BROOKLYN,A,Sr Center,10172,196 Albany Avenue Brooklyn 11213,-73.939129,40.674023,Handicap,[72]
274,BROOKLYN,A,PS 320/PS 375,B0250,46 McKeever Place Brooklyn 11225,-73.959249,40.664819,Voter,"[91, 73, 18, 14, 2, 1, 90, 89, 82]"
275,BROOKLYN,A,PS 320/PS 375,B0250,46 McKeever Place Brooklyn 11225,-73.959249,40.664819,Handicap,"[91, 73, 18, 14, 2, 1, 90, 89, 82]"
276,MANHATTAN,A,Yeshiva University-Cardozo School of Law,10524,55 5 Avenue New York 10003,-73.99438,40.73479,Voter,"[56, 53, 54]"
277,MANHATTAN,A,Yeshiva University-Cardozo School of Law,10524,55 5 Avenue New York 10003,-73.99438,40.73479,Handicap,"[56, 53, 54]"
278,BRONX,A,PS 333 The Museum School (PS 60),X0204,888 Rev James A Polite Ave Bronx 10459,-73.898751,40.819858,Voter,"[81, 46]"
279,BRONX,A,PS 333 The Museum School (PS 60),X0204,Entrance thru Stebbins Ave. Bronx 10459,-73.8942334,40.8328488,Handicap,"[81, 46]"
280,STATEN IS,A,PS 60 Alice Austen,S0074,55 Merrill Avenue Staten Island 10314,-74.162688,40.61038,Voter,"[34, 33, 32, 31]"
281,STATEN IS,A,PS 60 Alice Austen,S0074,47 Merrill Ave (to the right of Main Entrance) Staten Island 10314,-74.17,40.58,Handicap,"[34, 33, 32, 31]"
282,MANHATTAN,A,Seward Park II,10306,210 East Broadway New York 10002,-73.987585,40.714913,Voter,[54]
283,MANHATTAN,A,Seward Park II,10306,210 East Broadway New York 10002,-73.987585,40.714913,Handicap,[54]
284,MANHATTAN,A,Alfred E. Smith Recreation Center,11692,80 Catherine St. New York 10038,-73.996704,40.710344,Voter,"[19, 25]"
285,MANHATTAN,A,Alfred E. Smith Recreation Center,11692,Off of Catherine Slip behind the Public School New York 10038,-73.9974968,40.7097689,Handicap,"[19, 25]"
286,MANHATTAN,A,HCCI (The David & Joyce Dinkins Gardens),11747,263 West 153 Street New York 10039,-73.937201,40.827715,Voter,[68]
287,MANHATTAN,A,HCCI (The David & Joyce Dinkins Gardens),11747,263 West 153 Street New York 10039,-73.937201,40.827715,Handicap,[68]
288,BROOKLYN,A,PS 189,B0030,1100 East New York Avenue Brooklyn 11212,-73.925768,40.665523,Voter,"[86, 89]"
289,BROOKLYN,A,PS 189,B0030,1100 East New York Avenue Brooklyn 11212,-73.925768,40.665523,Handicap,"[86, 89]"
290,BRONX,A,"PS 79 Elem School for Math, Science, and Technology",X0023,125 East 181 Street Bronx 10453,-73.90336,40.855024,Voter,"[67, 25, 62, 8, 26, 27]"
291,BRONX,A,"PS 79 Elem School for Math, Science, and Technology",X0023,Through Creston Avenue courtyard gate Bronx 10453,-73.8989068,40.8610619,Handicap,"[67, 25, 62, 8, 26, 27]"
292,BRONX,A,PS 66 School of Higher Expectations,X0005,1001 Jennings Street Bronx 10460,-73.886725,40.831216,Voter,"[17, 58, 59, 36, 52, 57, 75]"
293,BRONX,A,PS 66 School of Higher Expectations,X0005,School entrance on Longfellow Avenue Bronx 10460,-73.8874723,40.8234023,Handicap,"[17, 58, 59, 36, 52, 57, 75]"
294,MANHATTAN,A,PS 116,M0111,210 East 33 Street New York 10016,-73.977762,40.74458,Voter,"[10, 11, 3, 53, 9, 82, 2, 54, 1, 55, 102, 101]"
295,MANHATTAN,A,PS 116,M0111,East 32nd Street (Through Schoolyard) New York 10016,-73.9809962,40.7451529,Handicap,"[10, 11, 3, 53, 9, 82, 2, 54, 1, 55, 102, 101]"
296,BROOKLYN,A,PS 184,B0157,273 Newport Street Brooklyn 11212,-73.904914,40.660095,Voter,"[44, 45, 46]"
297,BROOKLYN,A,PS 184,B0157,In back on Mother Gaston Boulevard Brooklyn 11212,-85.5005,40.3139,Handicap,"[44, 45, 46]"
298,BRONX,A,Parkchester South Condominum 18 Metropolitan,11466,18 Metropolitan Oval Bronx 10462,-73.858076,40.838625,Voter,"[60, 99, 54, 56]"
299,BRONX,A,Parkchester South Condominum 18 Metropolitan,11466,18 Metropolitan Oval Bronx 10462,-73.858076,40.838625,Handicap,"[60, 99, 54, 56]"
300,BRONX,A,PS 71 Rose E. Scala School,00030,3040 Roberts Avenue Bronx 10461,-73.829743,40.845672,Voter,"[34, 37, 35, 32, 33]"
301,BRONX,A,PS 71 Rose E. Scala School,00030,Thru Jarvis Ave playground entrance Bronx 10461,-73.8286578,40.845107,Handicap,"[34, 37, 35, 32, 33]"
302,BROOKLYN,A,Hugh Gilroy Sr Ctr,B0246,447 Kingsborough 4 Walk Brooklyn 11233,-73.924676,40.675116,Voter,[83]
303,BROOKLYN,A,Hugh Gilroy Sr Ctr,B0246,447 Kingsborough 4 Walk (Entrance On Bergen Street) Brooklyn 11233,-73.924676,40.675116,Handicap,[83]
304,BRONX,A,Bronx County Supreme Court House,X0201,851 Grand Concourse Bronx 10451,-73.92379,40.82629,Voter,"[69, 73, 15, 60, 9, 59, 72, 14, 61, 49, 10, 80]"
305,BRONX,A,Bronx County Supreme Court House,X0201,851 Grand Concourse Bronx 10451,-73.92379,40.82629,Handicap,"[69, 73, 15, 60, 9, 59, 72, 14, 61, 49, 10, 80]"
306,MANHATTAN,A,PS 751,00007,113 East 4 Street New York 10003,-73.987901,40.725654,Voter,"[27, 30, 31, 26, 106]"
307,MANHATTAN,A,PS 751,00007,113 East 4 Street New York 10003,-73.987901,40.725654,Handicap,"[27, 30, 31, 26, 106]"
308,MANHATTAN,A,Liberty High School,10537,250 West 18 Street New York 10011,-74.000154,40.74191,Voter,"[11, 10]"
309,MANHATTAN,A,Liberty High School,10537,250 West 18 Street New York 10011,-74.000154,40.74191,Handicap,"[11, 10]"
310,BRONX,A,Mt. Hebron Baptist Church,10354,732 East 233 Street Bronx 10466,-73.856128,40.892835,Voter,"[74, 80, 76, 78]"
311,BRONX,A,Mt. Hebron Baptist Church,10354,On 233 Street to the right of the Main Entrance Bronx 10466,-73.86,40.89,Handicap,"[74, 80, 76, 78]"
312,BRONX,A,Holy Rosary Church,11151,2950 Eastchester Road Bronx 10469,-73.842136,40.868698,Voter,"[12, 5, 2, 7, 1, 10, 3, 4, 9]"
313,BRONX,A,Holy Rosary Church,11151,Enter near corner of Adee & Eastchester; take elevator Bronx 10469,,,Handicap,"[12, 5, 2, 7, 1, 10, 3, 4, 9]"
314,BRONX,A,PS 357 Young Voices Academy,11737,800 Lydig Avenue Bronx 10462,-73.863659,40.854327,Voter,"[93, 25, 23, 24]"
315,BRONX,A,PS 357 Young Voices Academy,11737,thru gate on Barnes Ave Bronx 10462,-73.87,40.85,Handicap,"[93, 25, 23, 24]"
316,QUEENS,A,PS 78,10561,48-09 Center Boulevard Long Island City 11109,-73.957666,40.744465,Voter,"[74, 70, 20, 21]"
317,QUEENS,A,PS 78,10561,Side entrance on 48th Avenue Long Island City 11109,-73.9273364,40.7400986,Handicap,"[74, 70, 20, 21]"
318,BRONX,A,Holy Family Church,10077,2158 Watson Avenue Bronx 10472,-73.851377,40.829555,Voter,"[41, 40, 76, 74]"
319,BRONX,A,Holy Family Church,10077,2158 Watson Ave - Across from Rectory front door Bronx 10472,-73.851377,40.829555,Handicap,"[41, 40, 76, 74]"
320,MANHATTAN,A,NYU Wash Square Village 3,10548,3 Washington Square Village New York 10012,-73.99703,40.72711,Voter,"[45, 97]"
321,MANHATTAN,A,NYU Wash Square Village 3,10548,3 Washington Square Village New York 10012,-73.99703,40.72711,Handicap,"[45, 97]"
322,MANHATTAN,A,East Midtown Plaza,M0178,319 East 24 Street New York 10010,-73.97892,40.738076,Voter,"[76, 72, 73, 74, 75]"
323,MANHATTAN,A,East Midtown Plaza,M0178,319 East 24 Street New York 10010,-73.97892,40.738076,Handicap,"[76, 72, 73, 74, 75]"
324,BROOKLYN,A,PS 19,B0191,325 South 3 Street Brooklyn 11211,-73.954718,40.709787,Voter,"[12, 9, 23, 7, 10, 8, 11, 56, 84]"
325,BROOKLYN,A,PS 19,B0191,On left side of main entrance. Brooklyn 11211,-68.5691,44.2661,Handicap,"[12, 9, 23, 7, 10, 8, 11, 56, 84]"
326,MANHATTAN,A,PS 132,M0093,185 Wadsworth Avenue New York 10033,-73.93411,40.850682,Voter,"[20, 17, 18, 90]"
327,MANHATTAN,A,PS 132,M0093,West 182nd Street (Through Schoolyard) New York 10033,-73.9327053,40.8495378,Handicap,"[20, 17, 18, 90]"
328,BROOKLYN,A,PS 252 JHS,00038,1064 Lenox Road Brooklyn 11212,-73.919968,40.658398,Voter,"[56, 11, 52, 8, 10, 95, 54, 85]"
329,BROOKLYN,A,PS 252 JHS,00038,In back of building on East 95 St Brooklyn 11212,-86.37,39.54,Handicap,"[56, 11, 52, 8, 10, 95, 54, 85]"
330,STATEN IS,A,Staten Island Academy,S0055,715 Todt Hill Road Staten Island 10304,-74.110096,40.595143,Voter,"[48, 72]"
331,STATEN IS,A,Staten Island Academy,S0055,140 Buttonwood Road Staten Island 10304,-74.108786,40.595599,Handicap,"[48, 72]"
332,BROOKLYN,A,F.Bennett American Leg. Post,B0278,5601 Avenue N Brooklyn 11234,-73.920878,40.619447,Voter,"[31, 30, 27, 29, 20, 28, 80]"
333,BROOKLYN,A,F.Bennett American Leg. Post,B0278,On Avenue N to right of main entrance. Brooklyn 11234,-84.2539813003493,49.4515636581,Handicap,"[31, 30, 27, 29, 20, 28, 80]"
334,BRONX,A,JHS 123 James M. Kieran,X0009,1025 Morrison Avenue Bronx 10472,-73.873767,40.825007,Voter,[33]
335,BRONX,A,JHS 123 James M. Kieran,X0009,Via Yard Gate on Morrison Ave to Annex Building Bronx 10472,-84.2539813003493,49.4515636581,Handicap,[33]
336,BRONX,A,PS 70 Max Schoenfeld,X0052,1691 Weeks Avenue Bronx 10457,-73.907769,40.844395,Voter,"[39, 40, 38, 60, 41, 17, 38, 37]"
337,BRONX,A,PS 70 Max Schoenfeld,X0052,To the left of the school main entrance : right side of room Bronx 10457,-73.9,40.85,Handicap,"[39, 40, 38, 60, 41, 17, 38, 37]"
338,QUEENS,A,IS 237,Q0185,46-21 Colden Street Flushing 11355,-73.821548,40.7493,Voter,"[54, 74]"
339,QUEENS,A,IS 237,Q0185,Side Entrance on Juniper Avenue Flushing 11355,-73.82,40.75,Handicap,"[54, 74]"
340,QUEENS,A,JHS 202-Robert H. Goddard,Q0044,138-30 Lafayette Street Ozone Park 11417,-73.845489,40.670832,Voter,"[58, 59, 60, 89]"
341,QUEENS,A,JHS 202-Robert H. Goddard,Q0044,138-30 Lafayette Street Ozone Park 11417,-73.845489,40.670832,Handicap,"[58, 59, 60, 89]"
342,STATEN IS,A,PS 31 William T. Davis,S0050,55 Layton Avenue Staten Island 10301,-74.085514,40.64174,Voter,"[8, 77]"
343,STATEN IS,A,PS 31 William T. Davis,S0050,Entrance on left side of Main Entrance Staten Island 10301,-74.08,40.64,Handicap,"[8, 77]"
344,MANHATTAN,A,Gen Grant Houses IV,M0175,3150 Broadway New York 10027,-73.958849,40.813902,Voter,"[89, 67]"
345,MANHATTAN,A,Gen Grant Houses IV,M0175,3150 Broadway New York 10027,-73.958849,40.813902,Handicap,"[89, 67]"
346,QUEENS,A,Church of the Nazarene,11498,99-15 Springfield Boulevard Queens Village 11429,-73.735357,40.715194,Voter,"[50, 51, 49]"
347,QUEENS,A,Church of the Nazarene,11498,99-15 Springfield Boulevard Queens Village 11429,-73.735357,40.715194,Handicap,"[50, 51, 49]"
348,BROOKLYN,A,Boro Park YM-YWHA,10123,4912 14 Avenue Brooklyn 11219,-73.990415,40.633464,Voter,"[13, 10, 17, 18, 72]"
349,BROOKLYN,A,Boro Park YM-YWHA,10123,4912 14 Avenue Brooklyn 11219,-73.990415,40.633464,Handicap,"[13, 10, 17, 18, 72]"
